0.71111,0,0.711111,0
0.71111,0,-0.711111,0
0.793,0,0.609,0
0.793,0,-0.609,0
0.866,0,0.5,0
0.866,0,-0.5,0
0.924,0,0.383,0
0.924,0,-0.383,0
0.966,0,0.259,0
0.966,0,-0.259,0
0.991,0,0.131,0
0.991,0,-0.131,0
1,0,0,0
